eventID,type,parentEventID,eventRemarks,eventDate,year,month,day,decimalLatitude,decimalLongitude,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,coordinateUncertaintyInMeters,geodeticDatum
IYS:GoA2019:Stn34:bongo:Net2:Z396,bongo net sampleID,IYS:GoA2019:Stn34:bongo:Net2,cast,2019-03-04T09:45:00Z,2019,3,4,49.666666666666664,-144.5,250,0,POINT  ( -144.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn34:bongo:Net2:Z397,bongo net sampleID,IYS:GoA2019:Stn34:bongo:Net2,cast,2019-03-04T09:45:00Z,2019,3,4,49.666666666666664,-144.5,250,0,POINT  ( -144.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn34:bongo:Net2:Z398,bongo net sampleID,IYS:GoA2019:Stn34:bongo:Net2,cast,2019-03-04T09:45:00Z,2019,3,4,49.666666666666664,-144.5,250,0,POINT  ( -144.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn34:bongo:Net2:Z399,bongo net sampleID,IYS:GoA2019:Stn34:bongo:Net2,cast,2019-03-04T09:45:00Z,2019,3,4,49.666666666666664,-144.5,250,0,POINT  ( -144.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn34:bongo:Net2:Z361,bongo net sampleID,IYS:GoA2019:Stn34:bongo:Net2,cast,2019-03-04T09:45:00Z,2019,3,4,49.666666666666664,-144.5,250,0,POINT  ( -144.5   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:Z392,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:Z393,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:Z394,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:Z395,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS88,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS89,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS90,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:22023,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS86,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS87,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS84,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS83,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn35:bongo:Net2:SS85,bongo net sampleID,IYS:GoA2019:Stn35:bongo:Net2,cast,2019-03-04T18:17:00Z,2019,3,4,50.667833333333334,-144.50666666666666,250,0,POINT  ( -144.50666666666666   50.667833333333334 ),0,WGS84
IYS:GoA2019:Stn36:bongo:Net2:Z699,bongo net sampleID,IYS:GoA2019:Stn36:bongo:Net2,cast,2019-03-05T02:25:00Z,2019,3,5,51.666666666666664,-144.5,250,0,POINT  ( -144.5   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn36:bongo:Net2:Z661,bongo net sampleID,IYS:GoA2019:Stn36:bongo:Net2,cast,2019-03-05T02:25:00Z,2019,3,5,51.666666666666664,-144.5,250,0,POINT  ( -144.5   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn36:bongo:Net2:Z641,bongo net sampleID,IYS:GoA2019:Stn36:bongo:Net2,cast,2019-03-05T02:25:00Z,2019,3,5,51.666666666666664,-144.5,250,0,POINT  ( -144.5   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn36:bongo:Net2:Z631,bongo net sampleID,IYS:GoA2019:Stn36:bongo:Net2,cast,2019-03-05T02:25:00Z,2019,3,5,51.666666666666664,-144.5,250,0,POINT  ( -144.5   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn36:bongo:Net2:Sta 36 4000,bongo net sampleID,IYS:GoA2019:Stn36:bongo:Net2,cast,2019-03-05T02:25:00Z,2019,3,5,51.666666666666664,-144.5,250,0,POINT  ( -144.5   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:Z700,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:Z637,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:Z638,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:Z639,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:SS91,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:SS92,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:SS93,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn37:bongo:Net2:Z640,bongo net sampleID,IYS:GoA2019:Stn37:bongo:Net2,cast,2019-03-05T10:15:00Z,2019,3,5,52.666666666666664,-144.5,250,0,POINT  ( -144.5   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:Z635,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:Z634,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:Z633,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:Z632,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:SS96,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:SS97,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:SS98,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:22024,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:SS94,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn38:bongo:Net2:SS95,bongo net sampleID,IYS:GoA2019:Stn38:bongo:Net2,cast,2019-03-05T18:05:00Z,2019,3,5,53.666666666666664,-144.5,250,0,POINT  ( -144.5   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net2:Z662,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net2,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net2:Z663,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net2,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net2:Z664,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net2,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net2:Z636,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net2,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net2:SS102,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net2,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net1:SS99,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net1,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net1:SS100,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net1,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn39:bongo:Net1:SS101,bongo net sampleID,IYS:GoA2019:Stn39:bongo:Net1,cast,2019-03-06T02:10:00Z,2019,3,6,54.666666666666664,-144.5,250,0,POINT  ( -144.5   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net2:Z668,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net2,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net2:Z667,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net2,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net2:Z666,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net2,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net2:Z665,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net2,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net2:SS105,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net2,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net1:SS102,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net1,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net1:SS103,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net1,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn40:bongo:Net1:SS104,bongo net sampleID,IYS:GoA2019:Stn40:bongo:Net1,cast,2019-03-06T09:10:00Z,2019,3,6,54.666666666666664,-143,250,0,POINT  ( -143   54.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:Z672,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:Z671,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:Z670,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:Z669,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:SS107,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net1:SS106,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net1,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net2:SS108,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net2,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net2:SS109,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net2,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn41:bongo:Net2:SS110,bongo net sampleID,IYS:GoA2019:Stn41:bongo:Net2,cast,2019-03-06T17:15:00Z,2019,3,6,53.666666666666664,-143,250,0,POINT  ( -143   53.666666666666664 ),0,WGS84
IYS:GoA2019:Stn42:bongo:Net2:SS112,bongo net sampleID,IYS:GoA2019:Stn42:bongo:Net2,cast,2019-03-07T01:10:00Z,2019,3,7,52.666666666666664,-143,250,0,POINT  ( -143   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn42:bongo:Net1:SS111,bongo net sampleID,IYS:GoA2019:Stn42:bongo:Net1,cast,2019-03-07T01:10:00Z,2019,3,7,52.666666666666664,-143,250,0,POINT  ( -143   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn42:bongo:Net1:SS112,bongo net sampleID,IYS:GoA2019:Stn42:bongo:Net1,cast,2019-03-07T01:10:00Z,2019,3,7,52.666666666666664,-143,250,0,POINT  ( -143   52.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:Z680,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:Z679,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:Z389,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:Z388,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS119,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS118,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS117,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS121,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS122,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net2:SS120,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net2,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net1:SS114,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net1,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net1:SS115,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net1,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn43:bongo:Net1:SS116,bongo net sampleID,IYS:GoA2019:Stn43:bongo:Net1,cast,2019-03-07T09:23:00Z,2019,3,7,51.666666666666664,-143.0025,250,0,POINT  ( -143.0025   51.666666666666664 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:Z677,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:Z676,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:Z675,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:Z387,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS127,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS128,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS129,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS125,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS126,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS123,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:SS124,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net2:Z678,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net2,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn44:bongo:Net1:22025,bongo net sampleID,IYS:GoA2019:Stn44:bongo:Net1,cast,2019-03-07T17:58:00Z,2019,3,7,50.666499999999999,-142.99950000000001,250,0,POINT  ( -142.99950000000001   50.666499999999999 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net2:Z878,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net2,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net2:Z877,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net2,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net2:Z876,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net2,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net2:SS134,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net2,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net2:SS133,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net2,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net1:SS130,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net1,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net1:SS131,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net1,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn45:bongo:Net1:SS132,bongo net sampleID,IYS:GoA2019:Stn45:bongo:Net1,cast,2019-03-08T02:35:00Z,2019,3,8,49.666666666666664,-142.99883333333332,250,0,POINT  ( -142.99883333333332   49.666666666666664 ),0,WGS84
IYS:GoA2019:Stn46:bongo:Net2:Z804,bongo net sampleID,IYS:GoA2019:Stn46:bongo:Net2,cast,2019-03-08T12:19:00Z,2019,3,8,48.667000000000002,-142.99700000000001,250,0,POINT  ( -142.99700000000001   48.667000000000002 ),0,WGS84
IYS:GoA2019:Stn46:bongo:Net2:Z803,bongo net sampleID,IYS:GoA2019:Stn46:bongo:Net2,cast,2019-03-08T12:19:00Z,2019,3,8,48.667000000000002,-142.99700000000001,250,0,POINT  ( -142.99700000000001   48.667000000000002 ),0,WGS84
